id	text	misogynous	misogyny_category	target
874	WUA E PAPA PARLA A MAMMA - TALE E QUALE AL PUTTANONE, A TUA MAMMA, UNA CHE FA 51 ABORTI CHE COSA E , GENTE RIMANE SCIOCCATA.!!!!!! WUA CHE FRASE) ?????	1	discredit	active
875	WUA E PAPA HA DETTO - MA CHE PUO USCIRE DA UN PUTTANONE E UN ALCOLIZZATO????? E USCITA STA ZOCCOLA DI TUA MADRE!!!!! E PURE A ME DICE STE COSE)	1	discredit	active
876	WUA E POI PAPA HA DETTO - PUTTANONE HA FATTO 51 ABORTI, TIENE FIGA COSI GRANDE, PIAZZA GARIBALDI TIENE IN MEZZO ALLE GAMBE, UNA CHE FA 51 ABORTI CHE COSA E????? SI CAPISCE CHE COSA E.!!!!!! ( WUA CHE RIDERE)	1	discredit	active
877	@kenyaEin Pero' io i Berlusca me lo giocherei ancora ehhh .....ora che non c'e' piu' quel Muso Brutto di Sarko e nemmeno l' Abbronzato Obama, oggi tra una Merkel Culona e un Macron della sua stessa stazza ( fisica ) e' un Pierrot  ci starebbe come il caci	1	stereotype	active
878	@LinaFerris a prepararti il tuo bel culone a essere sfondata??! ??	1	sexual_harassment	active
879	@Giuliettaxxx84 Fatti inculare troia https://t.co/w3pKNIIDu6	1	sexual_harassment	active
880	MADONNA SÌ QUEL PESCIOLINO WKXJNXSKOSKW Che poi hahahahaha rido tantissimo perché tutte che li chiamano con nomi carini, io e te baldracca", "puttanone", "zoccolona" ??? https://t.co/MFYESQU9Z6"	1	discredit	active
881	@Giuliettaxxx84 Sto pensando che ormai sei una sfatta culona, inscopabile piena di smagliature, quel culo sembra una una forma di emmental, fai schifo sborratoio nonché pisciatoio pubblico	1	stereotype	active
882	WUA E PAPA HA DETTO A MIA MADRE- COLPEVOLE PUTTANONE DI TUA MADRE, POSSIBILE LASCIARE CON PUTTANONE E ALCOLIZZATO, LOGICO CHE COPIAVA MERDA DEI TUOI GENITORI, PAPA ALCOLIZZATO!!!!!! ( WUA DEDUSHKA ERA ALCOLIZZATO, E IO ORA SONO UGUALE A LUI)	1	discredit	active
883	WUA E PAPA A ME HA DETTO- NON HAI VERGOGNA, BEVI SEMPRE, E COLPA DEI GENITORI DI TUA MADRE, CHE EDUCAZIONE POTEVANO DARTI, PUTTANONE 51 ABORTI E MARITO ALCOLIZZATO, CHI PIGLIAVA A QUEL CESSO DI TUA BABUSHKA, SOLO UN ALCOLIZZATO COME QUELLO LA!!!!!!!! (WUA CHE FRASE)	1	discredit	active
884	WUA E POI PAPA HA DETTO PURE STA FRASE E LO URLA SEMPRE A MIA MADRE- IO ODIO QUEL PUTTANONE DI TUA MADRE, PUTTANONE GRANDE GRANDE 51 ABORTI, DOVE ESISTE UNA CHE FA 51 ABORTI, DEVE VENIRE AL PROGRAMMA DI RECORD TUA MADRE!!!!!!! ( WUA CHE FRASE)	1	discredit	active
885	WUA E PAPA HA DETTO A MIA MADRE- PUTTANONE SENZA ISTRUZIONE CHE NON HA STUDIATO E ALCOLIZZATO NON DOVEVANO FARE FIGLI, CHE POTEVANO DARE AI PROPRI FIGLI, CHE FAMIGLIA POTEVA USCIRE, PUTTANE E ALCOLIZZATI!!!!!!!! ( WUA CHE FRASE)	1	discredit	active
886	WUA E PAPA HA DETTO COSE DI ME- GIA BEVEVA PRIMA, GRAZIE AL PUTTANONE E ALCOLIZZATO, ZIE ALCOLIZZATE OGNI GIORNO BANCHETTO, BEVEVA GIA VODKA VICINO ALLA FINESTRA A 9 ANNI!!!!!!! ( WUA CHE FRASE DI ME PAPA HA DETTO)	1	discredit	active
887	WUA PAPA HA DETTO A MAMMA COSE DI ME- BEVEVA A CASA DI BABUSHKA VODKA DI DEDUSHKA VICINO ALLA FINESTRA APERTA, SE CADEVA GIU, CHE FACEVO, COLPA DEL PUTTANONE E ALCOLIZZATO, FAMIGLIA DI MERDA!!!!!!! (WUA CHE FRASE)	1	discredit	active
888	WUA E POI PAPA HA DETTO A MIA MADRE- UN GIORNO VICINO AL PUTTANONE DI TUA MADRE NON E POSSIBILE, QUASI 5 MESI A CASA MIA, MI HA STRESSATO QUEL PUTTANONE CHE FA SCHIFO SOLO A GUARDARLA!!!!!! ( WUA CHE FRASE)	1	discredit	active
889	WUA PAPA HA DETTO PURE A MIA MADRE- PERCHE ALTRE DUE FIGLIE NON LA VOGLIONO AL PUTTANONE, UN GIORNO E LA MANDANO A CASA, 5 MESI A CASA MIA QUEL CESSO CHE FA SCHIFO!!!!!! ( WUA CHE FRASE)	1	stereotype	active
890	WUA E POI PAPA HA DETTO A MIA MADRE- CHE POTEVA USCIRE DAL PUTTANONE E ALCOLIZZATO????? 3 MALATE SONO USCITE, 3 PUTTANE MALATE!!!!!! (WUA CHE FRASE)	1	discredit	active
891	WUA CHE RIDERE POI QUANDO PAPA HA DETTO A MIA MADRE- POEMA, POEMA AL PUTTANONE CHE RIDERE, FA POEMA ALLE SORELLINE, CHE LA PIGLIANO IN GIRO, CHE LA REPUTANO UNA DEFICIENTE!!!!!!! (WUA CHE FRASE)	1	discredit	active
892	WUA E POI PAPA HA DETTO A MIA MADRE- DUE FIGLIE CHE STANNO VICINO IN QUELLA TERRA DI MERDA NON LA VOGLIONO UN GIORNO E ARRIVIDERCI, E STA MERDA 5 MESI A CASA MIA A QUEL PUTTANONE, MI HA STRESSATO QUEL CESSO CHE FA SCHIFO SOLO A GUARDARLA!!!!!! ( WUA CHE FRASE DI PAPA)	1	discredit	active
893	WUA E MAMMA POI HA DETTO PER SCHERZO- A ODESSA ANCORA VIENE MIA MADRE, NON TI PREOCCUPARE!!!!! E PAPA HA DETTO- NON TI PERMETTERE, NEMMENO UN GIORNO A CASA MIA QUEL PUTTANONE, NEMMENO IN FOTO VOGLIO VEDERE A QUEL GRANDE CESSO CHE FA SCHIFO SOLO A VEDERE!!!!!!! (WUA CHE FRASE)	1	discredit	active
894	WUA E POI PAPA HA DETTO A MIA MADRE- PUTTANONE 51 ABORTI, DEVE STARE AL PROGRAMMA DI RECORD, GENTE RIMANE SCIOCCATA!!!!!! ( WUA CHE FRASE)	1	discredit	active
895	WUA E POI PAPA GIA DOPO HA DETTO- PUTTANONE 53 ABORTI!!!!!!!! 53 HA FATTO, NO 51!!!!!!! ( WUA CHE FRASE)	1	discredit	active
896	WUA E POI PAPA HA DETTO A MIA MADRE- HA AMMAZZATO UN SACCO DI BAMBINI QUEL PUTTANONE, VA IN INFERNO!!!!!!! ( WUA CHE FRASE)	1	discredit	active
897	WUA MIA MADRE DICEVA IN RUSSO NEL MURO ALLA SIGNORA VICINA, DEVI MORIRE GRANDE PUTTANONA, IN RUSSO PERO CHE RIDERE.!!!!!!!	1	discredit	active
898	WUA E POI MIA MADRE HA PURE DETTO A PAPA- E RAGAZZINA TOLK, SI METTEVA CON UN VECCHIO COME TE E CHE FA, PER SOLDI!!!!!! E PAPA HA RISPOSTO- NON E COLPA TUA, E COLPA DEL PUTTANONE CHE ESCE DA PUTTANA E ALCOLIZZATO!!!!!!!! ( WUA CHE FRASE)	1	discredit	active
899	@MARY15043723 Culona sfondata	1	stereotype	active
900	CULONA INCHIAVABILEMarco Travaglio.Troppo ridere, ma è da piangere. https://t.co/iffoZhSrdk	1	stereotype	active
901	@PiccolePesti3 buongiorno signora complimenti lei e bellissssssima e complimenti al suo gran bel culone da leccare e succhiare all infinito	1	sexual_harassment	active
902	@MrsBlonde @zonaerronea @sandrobah @28gradi Sandrone é così . Spara in alto con i parametri . poi va a scendere.Giovane , Tettona , fisicata ,che gliela daGiovane , fisicata, che gliela daFisicata, che gliela daBasta che gliela da	1	stereotype	active
903	sei una cagna	1	discredit	active
904	Ma se GDL che è un gran figa scopre di essere la piu cornuta d’Italia noi comuni mortali che cazzo dobbiamo pensare?!?	1	stereotype	active
905	ma puttanamadonna mi fa fare delle supersborrate questa gran puttanona, la adoro!!!! https://t.co/Dcy3i701jL	1	sexual_harassment	active
906	@LombardiMaryann Te lo infilo per bene nellapassera e ti faccio gridare come una troia	1	sexual_harassment	active
907	@LeiLuiCp13 Sei proprio una prof - pompinara- da sborra	1	discredit	active
908	Ho appena visto Baye che asfalta la figa di legno là....Cioè lui mio nuovo idolo...Lo amo...Ha vinto...Ciao...#GF15 https://t.co/8L4nG3oCrz	1	discredit	active
909	NO BRA - Personalmente???! Bisognerà inoltre tenerne conto, di così peraltro poca cosa, tanto più se con la culona si dovranno fare un sacco di porcellonate future. https://t.co/Ym3hBnWywv	1	stereotype	active
910	@margotebasta E poi uso solo il lucidalabbra, che il rossetto mi fa un po' puttanone ????	1	discredit	active
911	@cpsicilia2014 Se vieni a Taranto ti sborro  da per tutto ti faccio sazziare di casso perché sei bellissima e bonazzaaaaaa baci baci dove vuoi tu	1	sexual_harassment	active
912	Comunque è ufficiale, al #SalonedelMobileMilano  la figa di legno è elemento di design e pertanto va contemplata. Va da sé che risulti scomoda e molto cara. Se volete qualcosa di più domestico andate all'Ikea, li pare vi siano gatte morte nei pomeriggi feriali.	1	discredit	passive
913	@slavemanbsx Brutto per brutto ti inculo io con forza, vengo a vivere da te così giorno e notte ti inculo per bene e sarebbero delle splendide giornate...a te piace prenderlo a me piace infilarlo, che giornate bellissime che potremmo trascorrere insieme!!	1	sexual_harassment	active
914	@SimonettaZanni @dvd_vr46 @Fan_TheDoctor46 @Valentino46_RTG AHAHAHA MA NEANCHE MI RICONOSCI? SONO LA TUA AMICA MARINA LA CULONA OBESA?	1	stereotype	active
915	RT @Sapiente_mente: Comunque è ufficiale, al #SalonedelMobileMilano  la figa di legno è elemento di design e pertanto va contemplata. Va…	1	discredit	passive
916	@federica_viga Ma chi è il puttanone che è entrato nella casa del #GF15	1	stereotype	passive
917	@luinonsospetta Prima ti leccherei quella bella figa e dopo ti scoperei per ore	1	sexual_harassment	active
918	figa di legno #designweek	1	discredit	pass
919	@MatteoFriendzy @LeonardoCaciopp @umanesimo @OttobreInfo @Partisangirl È un bel puttanone dai	1	stereotype	active
920	Volevo salutare quel puttanone infame della mia ASMR artist preferita che non fa uscire un nuovo video da quasi 2 mesi mentre qua c’è gente che ha bisogno di rilassarsi e dormire. Baldracca maledetta ti prego torna da me.	1	discredit	active
921	Oh, intanto dell'incontro tra la culona e Macròn emerge l'esigenza di modificare i trattati ed introdurre un nuovo fondo europeo. Tranquilli, il momento è tragico, ma nulla di serio.	1	stereotype	active
922	@NicolaMorra63 Son contento, ma quando sgomitiamo la banda della culona tedesca che si fotte 300 miliardi di surplus commerciale all'anno???	1	stereotype	active
923	Altre #novità al #SaloneDelMobile altre alla figa di legno?	1	discredit	passive
924	Marco Travaglio. La vera storia di Berlusconi e della Culona Inchiavabi... https://t.co/WKhSSIKga8 via @YouTube"	1	stereotype	active
925	ho il culo grande ma non così grande da aver un bel culo enorme, insomma sono ingrassata tantissimo ma non abbastanza da fare il giro e ridiventare figa	1	stereotype	active
926	@SirDistruggere Quindi la tipa del negozio è il puttanone dei primi capitoli? ?	1	discredit	active
927	In questa casa amiamo una sola troia e questa troia è jimin	1	discredit	active
928	complimenti 6 proprio una super figa da scopare se ti va https://t.co/uQGZAFAqX1	1	sexual_harassment	active
929	@siennagdrs questo perché tutti hanno capito che sei una cagna STO MALEEEWWBAJAJSJJAHSHAHAHAHHAHAAH	1	discredit	active
930	@vittoriozucconi @udogumpel @luigidimaio Quindi secondo voi servi il fatto che loro sono il primo partito come il partito della culona inchiavabile non conta nulla???????	1	stereotype	active
931	Forse dovrei diventare una figa di legno qui.	1	discredit	active
932	Mia moglie donna matura con un bel culone https://t.co/nf5qwQZvPc	1	stereotype	active
933	#MATRIMONIOAPRIMAVISTA donna schiava cucina. Buone basi ??	1	dominance	passive
934	@mirrrorss @sofiaobsession MA CHE PUTTANA CVE SEI IO TI FACCIO MALE CHE CAZZO UCCIDITI	1	sexual_harassment	active
935	@mariangela681 Pompinara per eccellenza la stella di tw	1	discredit	active
936	@1111scihl Vieni che ti sborro tutta	1	sexual_harassment	active
937	È ufficialmente arrivata la bella stagione. Al battuage è pieno di gente che è uscita a fare il puttanone. (Semi cit.)	1	discredit	passive
938	@Dankan2017 @mariangela681 Che faccia da troia. .. darei 5 anni della mia vita per trascorrere un week end lussurioso con te. ..	1	sexual_harassment	active
939	@LivOfTheValley Che pezzo di figa ???	1	stereotype	active
940	Ma quale psicopatico? razza di maleducata tettona — sto morendo https://t.co/wUj5JJ37az	1	stereotype	active
941	@jiminchio io ti inculo.	1	sexual_harassment	active
942	Gladys la culona iajsjajajajajssjsjsjsj	1	stereotype	active
943	@Giuliettaxxx84 per ora solo censurata ! se ti comporterai come la troia che sei potrei esibirti per bene davanti a tutti!https://t.co/FcmtF1dBob	1	discredit	active
944	@Giuliettaxxx84 Sei una grandissima troia succhia cazzi é vero	1	discredit	active
945	@VecinaBellax ... Te AMOOOOO CULONA BELLISIMAAAA ... KISSES ...	1	stereotype	active
946	@EABBWCollection @ManyVids Piacerebbe anche a me essere curato da questa bellissima infermiera tettona!	1	stereotype	active
947	@duzzo1979 mmmmm bella tettona  tutta da leccare e sborrare	1	sexual_harassment	active
948	@Giuliettaxxx84 Ormai tutti ti conoscono per quello che sei! Una troia succhiacazzi!https://t.co/3mC564OTEK	1	discredit	active
949	@LustfulOppai Ti sborro in bocca	1	sexual_harassment	active
950	@serracchiani @AntonellaGrim Te comunque era meglio se rimanevi a casa a fare le calze.....	1	stereotype	active
951	@MaxForlini @Adnkronos Niente ha ragione lei. Avrei dovuto scrivere quello che faceva cucu alla Merkel e la chiamava culona. Oppure quello che faceva le corna nella foto di gruppo al parlamento europeo. O anche quello che raccontava barzellette spinte sui	1	stereotype	active
952	@mariangela681 Bravissima pompinara	1	discredit	active
953	@nicoyatta Meravigliosa, e adesso anche un po' culona	1	discredit	active
954	@PaoloFM Ma che culona ha un corpo di una ventenne!!	1	stereotype	active
955	@LCalcia @ladyrosmarino Eh la culona deve mettere apppposto #deuscheshit e Merdon le aziende francesi alla canna del gasMa il problema siamo noi	1	stereotype	active
956	@Maria01019667 C'è sotto qualcosa e nn di buono,adesso o mai più,mi preoccupa ciò ke vogliono fare micron e culona	1	stereotype	active
957	@PaoloFM @nicoyatta Culona? Ma stai scherzando vero ?	1	stereotype	active
958	Che voglia di gita in pullman con la classe sui sedili dietro e i cori e i canti e aspettare le gallerie per correre a palpare la tettona e invece era Ciccio e le risate e i limonini pure quelli con Ciccio e mi manda ancora gli auguri di natale e compleanno Ciccio, chissà perché.	1	stereotype	active
959	Ragà ma ci pensate quanto possano far cambiare la percezione che si ha di una persona i capelli?Tipo Sammy che è passato da ragazzo della porta accanto a puttanone da combattimento?RAGÀ NON SI SCHERZA CON IL POTERE DEI CAPELLI cioè CAN YOU BELIEVE CHE SONO LA STESSA PERSONA???? https://t.co/DsP55xL27H	1	stereotype	active
960	@fabioski8 @nicoyatta io Pensavo ti riferissi al puttanone.	1	discredit	active
961	La tettona del corso che viene a fare così scollata se la professoressa è sposata con due figli? Forse ha saputo da qualcuno che è un marito di copertura, chissà...	1	stereotype	active
962	@vitoofwall82 @Jack_Fly01 (oltretutto è pure nipote di nota culona inchiavabbile ma cancelliera!)	1	stereotype	active
963	@clubdelletroie hummmm ti piacerebbe farti inculare come lei... puttanella di una cagna....????	1	sexual_harassment	active
964	@Ciugliah FIDATI CHE LA MAMMA PUTTANA LI AVREBBE PRESI A SCHIAFFI SE AVESSE SAPUTO COME TRATTANO I GATTI	1	discredit	active
965	@_ferdy88_ il ragazzo di colore sta simpatico invece patri e na racconandata pompinara	1	discredit	active
966	@VicktoriaQueen @curvyandbadboy @rogycp6975 @luixleielui @puccipuccibaucp Adesso se ti giri e ci fai vedere anche il tuo bel culone.... mmmmmmh... ??	1	stereotype	active
967	L'uomo de coccio si accompagna egregiamente con la figa di legno, #20aprile	1	discredit	active
968	@Vania_Bulova Ti scopo le tettone e ti sborro in faccia	1	sexual_harassment	active
969	@ValeNappi Che bel puttanone che sei, un troione mai visto	1	discredit	active
970	@thebrittanyxoxo Super tettona ma che misura sono amore ????	1	stereotype	active
971	@LunaDarkHot @pjot_rock @Milf_Jessica_SC @machepiacere @Legsandheels71 @spicylabPROD @SiliconEros @M6969Xx @AssReFocus @PiediWeb @Viciosillos Ti scopo la fica e il culo e ti sborro sulle scarpe	1	sexual_harassment	active
972	@jason05_ Meglio un puttanone	1	stereotype	passive
973	#uominiedonne In spiaggia sotto al sole con 50 gradi all'ombra lei vai tutta di nero e con i tacchi tipo puttanone di lido.	1	stereotype	active
974	#uominiedonne DONATELLA.: er puttanone!	1	discredit	active
975	@Ms_feet1 messa cosi con il mio cazzo ti sfonderei la figa e il culo.!! https://t.co/BmvYBnYleT	1	sexual_harassment	active
976	@-Il diabolico (e sempre impunito") Berluschino "sabota giorno e notte" (l'ha giurato alla Culona teutonica) l'odiato "finto estremista" Matteo 2, mettendogli tra i piedi ogni "trabocchetto" !- Alla fine= Salvino e DiMaggino  : con in mano "il cerino" (sp	1	stereotype	active
977	@WGnocca @ValeNappi un gran bel pezzo di figa	1	stereotype	active
978	@LunaticaStrega Ciaoo bella culona	1	stereotype	active
979	@elisabett78 A me sembrava fosse Gran Pezzo di Figa, vicino a Magnifico Culo!	1	stereotype	active
980	@palladivetro011 @mimmobrasil @DeMichelangel @andrefaberccc @Ciuchinooo @Cardo_Maximus @Gioia_GM_ @janapergliamici @PakoRuggiero @spadi84 @Io_da_solo @Ndonioo @fonsino85 @1stefanomonda @Walter21555368 @Ericbludue @BabyBabydoll77 @carlotuitt @CeraunavoltaD	1	stereotype	passive
981	@GILDA31395269 Che gran troia che sei sono di Roma e mi piacerebbe schizzarti addosso mentre il cornuto guarda!!!! https://t.co/zo2D51VYCw	1	sexual_harassment	active
982	@SexyRamonaXXX Ciao ramona bella tettona sei sempre sexi bellissima patatona bella bagnata uuummm	1	stereotype	active
983	@TerryEmpyre La perpetua e' un puttanone	1	discredit	active
984	@spadi84 @mimmobrasil @carlotuitt @DeMichelangel @andrefaberccc @Ciuchinooo @Cardo_Maximus @Gioia_GM_ @janapergliamici @palladivetro011 @PakoRuggiero @Io_da_solo @Ndonioo @fonsino85 @1stefanomonda @Walter21555368 @Ericbludue @BabyBabydoll77 @CeraunavoltaD	1	stereotype	active
